,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,ApplicantIncome_log,CoapplicantIncome_log,LoanAmount_log,Loan_Amount_Term_log,gender_snum,married_snum,Education_snum,Self_Employed_snum,Property_Area_snum,Loan_Status_snum
466,Male,Yes,3,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,N,7.988882253309227,7.417580402414544,4.2626798770413155,5.198497031265826,2,1,0,0,0,0
467,Male,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,Y,9.722744748855389,0.0,4.709530201312334,5.8888779583328805,2,1,1,0,2,1
468,Female,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,Y,5.351858133476067,7.978653729082731,4.59511985013459,5.8888779583328805,1,1,0,0,2,1
469,Male,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N,8.374246182096304,7.804659297056102,4.709530201312334,5.8888779583328805,2,1,1,0,0,0
470,Male,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,Y,8.146419323098003,7.640123172695364,5.093750200806762,5.8888779583328805,2,1,1,1,2,1
471,Male,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,N,7.8838232148921525,7.313886831633462,4.736198448394496,5.198497031265826,2,1,0,0,1,0
472,Male,Yes,3,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,Y,8.453614209773367,0.0,4.61512051684126,5.8888779583328805,2,1,1,0,2,1
473,Female,No,0,Graduate,Yes,2500,0.0,93.0,360.0,1.0,Urban,Y,7.824445930877619,0.0,4.543294782270004,5.8888779583328805,1,0,1,1,0,1
474,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,Y,8.618485442898109,8.444407421690585,5.093750200806762,5.8888779583328805,2,0,1,0,1,1
475,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,Y,9.71269017726113,6.922643891475888,5.017279836814924,5.8888779583328805,2,1,1,1,1,1
476,Male,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,Y,8.81001204797317,7.467942332285852,5.442417710521793,5.707110264748875,2,1,1,0,2,1
477,Male,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,N,7.96346006663897,7.5352967024440884,4.890349128221754,5.8888779583328805,2,1,1,0,2,0
478,Male,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,Y,9.721245992542345,7.719129840906732,4.465908118654584,5.8888779583328805,2,1,1,1,2,1
479,Male,Yes,2,Graduate,No,2947,1603.0,146.41216216216216,360.0,1.0,Urban,N,7.988882253309227,7.38025578842646,4.9932324876279095,5.8888779583328805,2,1,1,0,0,0
480,Female,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,Y,8.37816098272068,0.0,5.043425116919247,5.8888779583328805,1,0,0,0,1,1
481,Male,Yes,3,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,Y,8.037866234709618,0.0,4.736198448394496,5.8888779583328805,2,1,0,0,1,1
482,Male,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,Y,7.642044402873258,8.055475141757274,4.859812404361672,5.8888779583328805,2,1,1,0,2,1
483,Male,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,Y,9.290444616217844,0.0,5.459585514144159,5.8888779583328805,2,1,1,0,2,1
484,Male,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,Y,9.0280988119824,0.0,5.5093883366279774,5.8888779583328805,2,1,1,0,2,1
485,Male,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,Y,7.580189417944541,7.798523053625206,4.882801922586371,5.8888779583328805,2,1,0,0,1,1
486,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,N,8.17413934342947,0.0,4.394449154672439,5.8888779583328805,2,0,1,0,1,0
487,Male,Yes,1,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,N,9.816512538521721,0.0,6.2166061010848646,5.8888779583328805,2,1,1,0,0,0
488,Male,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,Y,8.430327258394575,7.642044402873258,5.081404364984463,5.8888779583328805,2,1,1,1,2,1
489,Male,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,N,7.798112628829788,0.0,4.330733340286331,5.8888779583328805,2,0,1,0,0,0
490,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,1.0,Semiurban,Y,7.90100705199242,7.932362154339751,4.574710978503383,5.8888779583328805,2,0,0,0,2,1
491,Male,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,1.0,Urban,Y,8.58185670474196,7.0317412587631285,5.231108616854587,5.8888779583328805,2,1,0,0,0,1
492,Male,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,Y,8.213923595622743,0.0,4.709530201312334,5.8888779583328805,2,0,0,0,1,1
493,Female,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,Y,9.756378687497916,0.0,5.420534999272286,5.8888779583328805,1,0,0,1,2,1
494,Male,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,N,8.188133414510478,7.67693714581808,4.787491742782046,5.8888779583328805,2,1,1,0,1,0
495,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,Y,8.109826276018477,6.81783057145415,4.663439094112067,4.442651256490317,1,1,1,0,2,1
496,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,Y,7.8636512654486515,7.438971592395862,4.68213122712422,5.8888779583328805,2,1,0,0,1,1
497,Male,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,1.0,Urban,Y,8.439447842791385,7.957877358489813,4.718498871295094,2.5649493574615367,2,1,1,0,0,1
498,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y,7.971085753505607,0.0,4.564348191467836,5.8888779583328805,2,1,1,1,2,1
499,Male,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,N,8.745761999375512,8.393216011596527,5.3471075307174685,5.8888779583328805,2,0,1,0,1,0
500,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,Y,6.470799503782602,8.211754397375197,4.736198448394496,6.175867270105761,1,0,1,0,1,1
501,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,Y,8.058327306580958,0.0,4.61512051684126,5.8888779583328805,1,0,1,0,2,1
502,Male,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,Y,8.490027523343468,8.63497622707262,5.342334251964811,5.8888779583328805,2,1,1,0,2,1
503,Male,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,1.0,Rural,N,8.30671904320269,8.57602797713713,4.9344739331306915,5.8888779583328805,2,1,0,0,1,0
504,Male,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,Y,8.246695943718557,7.302496423727326,4.8283137373023015,5.707110264748875,2,1,0,0,2,1
505,Male,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,Y,8.163656176168432,8.393216011596527,5.497168225293202,5.8888779583328805,2,1,1,0,1,1
506,Male,Yes,0,Graduate,No,20833,6667.0,480.0,360.0,1.0,Urban,Y,9.944341546544393,8.805075243870684,6.175867270105761,5.8888779583328805,2,1,1,0,0,1
507,Male,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,N,8.18423477409482,0.0,4.574710978503383,5.8888779583328805,2,0,1,0,0,0
508,Male,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,Y,7.8160138391590275,8.01102337918644,5.241747015059643,5.8888779583328805,2,1,1,1,0,1
509,Female,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y,9.492733482494353,0.0,3.713572066704308,5.8888779583328805,1,0,1,0,0,1
510,Male,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,N,8.188411308079031,7.160845906664299,4.61512051684126,5.8888779583328805,2,0,0,0,1,0
511,Male,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,Y,8.710454688248527,7.60339933974067,5.5254529391317835,5.8888779583328805,2,1,1,0,2,1
512,Male,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,Y,8.096817470572319,7.618742377670413,5.003946305945459,5.8888779583328805,2,1,1,0,0,1
513,Male,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,N,7.664346632098617,8.80492526261806,4.2626798770413155,5.198497031265826,2,1,1,0,2,0
514,Male,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N,8.668368019213355,8.207129168071326,5.7430031878094825,5.8888779583328805,2,0,1,0,1,0
515,Male,Yes,3,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,Y,8.151044945685024,8.14002395246292,5.017279836814924,5.8888779583328805,2,1,1,0,1,1
516,Female,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,Y,7.616775808698373,7.398174092970465,4.736198448394496,6.175867270105761,1,1,1,0,2,1
517,Male,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N,8.031060180240619,7.496097345175956,4.820281565605037,5.8888779583328805,2,1,0,0,2,0
518,Male,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N,8.451907724717607,7.557994958530806,5.225746673713202,5.8888779583328805,2,0,1,0,2,0
519,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N,8.131824785007195,0.0,4.564348191467836,5.8888779583328805,1,0,0,0,1,0
520,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y,7.693025748417888,7.463363045520021,3.828641396489095,5.8888779583328805,2,1,0,0,2,1
521,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y,7.824445930877619,0.0,4.02535169073515,5.8888779583328805,2,0,1,0,2,1
522,Male,Yes,3,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y,8.644354337032917,7.261927092702751,4.61512051684126,5.8888779583328805,2,1,1,1,1,1
523,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,Y,8.980801413573113,8.877242435993919,6.175867270105761,5.8888779583328805,2,1,1,1,1,1
524,Male,No,0,Graduate,No,4680,2087.0,146.41216216216216,360.0,1.0,Semiurban,N,8.45126704130007,7.643961949002529,4.9932324876279095,5.8888779583328805,2,0,1,0,2,0
525,Male,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y,9.770013301136158,0.0,5.993961427306569,5.8888779583328805,2,1,1,1,1,1
526,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y,8.236420527265391,0.0,4.709530201312334,5.8888779583328805,2,1,1,0,2,1
527,Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y,8.572817095164234,7.266128779556451,5.087596335232384,5.8888779583328805,2,1,0,0,2,1
528,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y,7.893572073504902,7.172424577124845,4.553876891600541,5.8888779583328805,2,0,0,0,2,1
529,Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y,8.822322177471738,0.0,4.875197323201151,5.8888779583328805,2,0,0,0,2,1
530,Male,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,1.0,Rural,Y,6.933423025730715,8.612685172875459,5.37989735354046,5.8888779583328805,2,1,1,0,1,1
531,Male,Yes,3,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y,8.362175469149628,0.0,4.61512051684126,5.8888779583328805,2,1,1,0,0,1
532,Male,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N,8.185628891147607,0.0,4.709530201312334,5.8888779583328805,2,0,1,0,1,0
533,Male,No,1,Graduate,No,11250,0.0,196.0,360.0,1.0,Semiurban,N,9.328212292571072,0.0,5.2832037287379885,5.8888779583328805,2,0,1,0,2,0
534,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y,9.80730699406216,0.0,4.836281906951478,5.8888779583328805,1,0,0,1,0,1
535,Male,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y,7.844240718141811,7.622174594817622,4.844187086458591,5.8888779583328805,2,0,0,0,1,1
536,Male,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y,8.721602344674197,8.27052509505507,5.783825182329737,5.8888779583328805,2,1,1,0,0,1
537,Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y,8.193676665955241,0.0,4.68213122712422,5.8888779583328805,2,0,1,0,2,1
538,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N,7.978653729082731,6.285998094508865,4.204692619390966,5.8888779583328805,2,1,0,0,1,0
539,Male,Yes,3,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y,8.766861821669803,0.0,5.062595033026967,5.198497031265826,2,1,1,0,1,1
540,Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y,8.435766192720509,7.953669778649798,4.948759890378168,5.198497031265826,1,1,1,0,2,1
541,Female,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N,7.668093709082406,0.0,4.605170185988092,5.8888779583328805,1,0,1,0,2,0
542,Female,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y,8.203304026795282,0.0,4.564348191467836,5.8888779583328805,1,0,1,0,2,1
543,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y,7.7142311448490855,7.83399634170946,4.859812404361672,5.8888779583328805,2,1,0,0,0,1
544,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,1.0,Semiurban,Y,8.012349639327795,6.498282149476434,4.634728988229636,5.8888779583328805,1,1,0,0,2,1
545,Male,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y,7.926241523170962,7.576097340623111,5.049856007249537,5.8888779583328805,2,1,1,0,1,1
546,Male,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N,8.119398589612294,0.0,4.394449154672439,3.6109179126442243,2,0,0,0,2,0
547,Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y,7.834788107388194,7.486613313139955,4.983606621708336,5.8888779583328805,2,0,1,0,1,1
548,Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N,8.517393171418904,0.0,4.6443908991413725,5.8888779583328805,1,0,1,0,2,0
549,Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y,7.932362154339751,7.6093665379542115,4.709530201312334,5.8888779583328805,2,1,1,0,1,1
550,Male,Yes,2,Graduate,Yes,6633,0.0,146.41216216216216,360.0,0.0,Rural,N,8.799963219506997,0.0,4.9932324876279095,5.8888779583328805,2,1,1,1,1,0
551,Male,Yes,1,Not Graduate,No,2492,2375.0,146.41216216216216,360.0,1.0,Rural,Y,7.821242083523558,7.773173680482536,4.9932324876279095,5.8888779583328805,2,1,0,0,1,1
552,Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y,8.111928063310739,8.086717920303906,5.0689042022202315,5.8888779583328805,2,1,1,0,0,1
553,Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N,7.805882040228621,7.755338812846501,5.204006687076795,5.8888779583328805,2,1,0,0,0,0
554,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N,8.187021067343505,8.358666283188,4.890349128221754,5.198497031265826,2,1,1,0,1,0
555,Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,Y,8.606851063346772,6.940222469119639,3.295836866004329,5.8888779583328805,2,1,1,0,2,1
556,Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,1.0,Urban,Y,7.889084407035514,7.3938782901077555,4.442651256490317,5.8888779583328805,1,0,1,0,0,1
557,Male,Yes,3,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,Y,9.224243277145174,0.0,5.564520407322694,5.8888779583328805,2,1,1,1,2,1
558,Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,Y,8.265650165580329,7.8898337513942955,5.093750200806762,5.8888779583328805,2,1,1,0,2,1
559,Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,Y,8.338305731356565,7.7437032581737535,5.209486152841421,5.8888779583328805,1,1,1,0,2,1
560,Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,Y,8.209580483475577,5.493061443340548,4.6913478822291435,5.8888779583328805,2,1,0,0,2,1
561,Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,Y,9.87740021777281,0.0,6.398594934535208,5.8888779583328805,1,1,1,1,2,1
562,Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,Y,8.68676717538769,7.628031126930335,5.356586274672012,5.8888779583328805,2,1,1,0,1,1
563,Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,Y,8.665785595466064,0.0,4.890349128221754,5.8888779583328805,2,0,0,1,2,1
564,Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,N,9.082507000466299,0.0,5.556828061699537,5.8888779583328805,2,1,1,0,0,0
565,Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,1.0,Rural,Y,8.404696160189092,0.0,4.795790545596741,5.8888779583328805,2,1,0,0,1,1
566,Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,Y,8.111928063310739,0.0,4.2626798770413155,5.8888779583328805,2,0,1,0,0,1
567,Male,Yes,3,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,N,8.131824785007195,7.824445930877619,4.820281565605037,5.8888779583328805,2,1,1,0,1,0
568,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,N,7.774435510302958,0.0,2.302585092994046,5.8888779583328805,1,0,1,0,0,0
569,Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,N,8.06054004653864,7.632885505395133,4.653960350157523,5.8888779583328805,2,1,1,0,0,0
570,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,Y,8.136810863675537,7.467942332285852,5.231108616854587,5.8888779583328805,2,1,1,0,0,1
571,Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,N,8.540323608805092,7.280697195384741,5.111987788356544,5.8888779583328805,2,1,1,0,0,0
572,Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,Y,9.721185995542177,0.0,5.62040086571715,5.8888779583328805,2,1,1,0,0,1
573,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,N,8.72029728739272,7.3938782901077555,5.236441962829949,6.175867270105761,2,1,0,0,2,0
574,Male,Yes,3,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,N,8.765146421639022,0.0,5.017279836814924,5.8888779583328805,2,1,1,0,2,0
575,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,Y,8.058327306580958,6.135564891081739,4.6913478822291435,4.442651256490317,2,1,1,0,0,1
576,Male,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,N,8.035278911144667,7.701200180857446,4.919980925828125,5.8888779583328805,2,1,1,0,2,0
577,Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,Y,8.080237416216702,7.9157131993821155,4.709530201312334,5.8888779583328805,2,0,1,0,0,1
578,Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,Y,7.48605261786314,7.711101251840158,4.68213122712422,5.8888779583328805,2,1,1,0,1,1
579,Male,No,0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,Y,8.065579427282092,7.978653729082731,5.087596335232384,5.8888779583328805,2,0,1,0,0,1
580,Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,Y,8.785845337961213,0.0,5.327876168789581,5.8888779583328805,2,1,1,0,2,1
581,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N,7.515889085215125,10.429339710318741,4.51085950651685,5.8888779583328805,2,0,1,0,0,0
582,Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,Y,8.06054004653864,0.0,3.6109179126442243,5.8888779583328805,1,1,1,0,2,1
583,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,1.0,Rural,N,7.53955882930103,0.0,4.127134385045092,5.8888779583328805,2,1,1,0,1,0
584,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,N,7.933079771880415,7.559038255443384,4.990432586778736,5.8888779583328805,2,1,1,0,1,0
585,Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,N,8.36264243156764,8.006700845440367,5.153291594497779,4.442651256490317,2,1,1,0,1,0
586,Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,Y,7.739794458408701,7.328437352895162,4.653960350157523,5.8888779583328805,2,1,1,0,0,1
587,Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,Y,7.680637427560936,0.0,4.2626798770413155,5.8888779583328805,1,0,0,0,2,1
588,Male,No,0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,Y,8.46611040118692,0.0,4.553876891600541,5.8888779583328805,2,0,1,0,2,1
589,Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,N,7.910957382845589,0.0,4.672828834461906,5.8888779583328805,2,1,1,1,2,0
590,Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,Y,8.006700845440367,8.136518252115291,4.04305126783455,5.198497031265826,2,1,1,0,2,1
591,Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,N,8.699681400989514,0.0,5.327876168789581,5.484796933490655,2,1,1,1,2,0
592,Male,No,3,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,Y,9.143986871426161,0.0,5.680172609017068,5.8888779583328805,2,0,1,1,2,1
593,Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,Y,8.258422462458876,8.101980731853192,4.962844630259907,5.198497031265826,2,1,1,0,1,1
594,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,Y,9.687878048875998,0.0,5.564520407322694,5.8888779583328805,2,1,1,1,0,1
595,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,Y,8.251663923605589,0.0,4.709530201312334,5.8888779583328805,2,0,0,0,1,1
596,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,N,8.761550139129644,6.90875477931522,5.236441962829949,5.8888779583328805,2,1,0,1,1,0
597,Male,No,0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,N,8.002359546252707,0.0,4.48863636973214,5.8888779583328805,2,0,1,0,2,0
598,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,Y,9.20673387638207,0.0,5.198497031265826,5.8888779583328805,2,1,1,1,1,1
599,Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,Y,8.662331957082475,0.0,5.262690188904886,5.8888779583328805,2,1,1,0,0,1
600,Female,No,3,Graduate,No,416,41667.0,350.0,180.0,1.0,Urban,N,6.0330862217988015,10.637488727104339,5.860786223465865,5.198497031265826,1,0,1,0,0,0
601,Male,Yes,0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,Y,7.970740390007095,7.934871565945177,5.049856007249537,5.8888779583328805,2,1,0,0,1,1
602,Male,Yes,3,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,Y,8.648922962094131,0.0,4.859812404361672,5.8888779583328805,2,1,1,0,0,1
603,Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,Y,8.209852481301272,8.366835309827675,5.153291594497779,5.8888779583328805,2,0,1,0,1,1
604,Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,Y,9.392745258631441,0.0,6.208590026096629,5.8888779583328805,1,1,1,0,2,1
605,Male,Yes,0,Not Graduate,No,2400,3800.0,146.41216216216216,180.0,1.0,Urban,N,7.783640596221253,8.24301946898925,4.9932324876279095,5.198497031265826,2,1,0,0,0,0
606,Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,Y,8.131824785007195,7.824445930877619,5.159055299214529,5.8888779583328805,2,1,1,0,2,1
607,Male,Yes,2,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,Y,8.291045131081729,7.252762418053187,5.062595033026967,5.8888779583328805,2,1,0,0,1,1
608,Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,Y,8.081165777725433,7.576097340623111,4.6913478822291435,5.8888779583328805,2,1,1,0,1,1
609,Female,No,0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,Y,7.972810784121404,0.0,4.276666119016055,5.8888779583328805,1,0,1,0,1,1
610,Male,Yes,3,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,Y,8.320448113956559,0.0,3.713572066704308,5.198497031265826,2,1,1,0,1,1
611,Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,Y,8.996280439395015,5.484796933490655,5.537334267018537,5.8888779583328805,2,1,1,0,0,1
612,Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,Y,8.933796043934858,0.0,5.236441962829949,5.8888779583328805,2,1,1,0,0,1
613,Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,N,8.430327258394575,0.0,4.897839799950911,5.8888779583328805,1,0,1,1,2,0
